id,pessoa_id,tipo_admissao_id,tipo_contrato,n1_id,n2_id,n3_id,responsavel_rh_id,cargo_id,beneficios_ids,status_dados_pessoais,etapa_atual_id,observacao,gestor_id,primeiro_emprego_clt,created_at,updated_at
6e1090fd-d749-4ed4-b033-7af76ab6d0a6,0475d1a5-e6f4-4941-a782-ddb5ed68ab5e,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
7bac7370-f988-4ddd-96de-859118a9e115,29208e3d-d61a-4870-a772-72ac65618e2f,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
55c2cf14-fcd2-4136-bfc2-5212028fdfd4,77a91c03-b211-4e2f-a038-3d53db986360,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
99e115e7-ab1a-40c4-9348-3b27b864bef5,3f38fa2f-bd6c-4773-af0e-fc9c03e9193e,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
50ea64a2-68d7-4218-a6fd-0f3190c1c6f8,dd426649-aa13-4f2d-ac6f-874f62295ee7,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
fdc20a42-ecbe-4c83-91b5-6c576496918a,cd737a88-cc07-4e1e-b2ad-fefc77d19b9a,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
91e85a92-7733-4cbe-809e-cee4a806a27a,66e227e9-e20c-4723-a58d-db7abdd5c4e1,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
9ab5a7c4-f79c-4777-a58e-dc05c206c74a,cb1f616e-af89-4c4e-ac4f-2c010e998e7d,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e2b8638c-2a8e-4717-bcab-d0b9dfefe6ca,9f9add6f-ae82-4456-8afa-f4043df585f5,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
258d67a4-8479-458d-8f15-c885ec668719,137f69ef-8708-4297-8ad1-be41dbd632cd,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
d94a5a38-abab-4dba-8901-d576269726cc,e73c7045-9861-4367-845e-b08a8f44ea0e,,PJ,,,,,,,Aguardando Preenchimento,,"Contrato pela GX2 USA;

Colaborador será part-time (22h/semana)

A remuneração será de $45,00/hora

Valor total mensal: $3,600.00",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
466a39e3-fe1e-4661-aa2d-f25e665d093b,3bfd8392-ac3f-4d1e-849f-ef581962c3b6,,PJ,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
15a31932-3fed-4d13-949f-29b50329eafa,dc2ab883-317d-4bf1-8b44-3afb03bd5e04,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
aef6b04e-1d4d-47e0-ab0c-6a8232b1179d,4a6aba5a-fdd0-477a-aea8-30cf83f0a818,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
1564710d-aad2-4b95-a569-25d45ec25f11,903c74a3-2e72-42be-8fc8-76aa367633bf,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
55c5f440-7454-4863-b989-e00bf11e3283,bd0223be-1fcd-451b-ab8d-614dded16a10,,PJ,,,,,,,Preenchido,,"* Valor fixo: R$4000,00
* Pagamento: R$ 2.000,00 até dia 11/3 e o restante (incluindo as bonificações) até dia 4/4 mediante envio das NFs.
* Ela receberá bonificação pelos candidatos dela que forem aprovados mesmo após a permanência dela conosco.
* Período: de 5 a 28 de março
* Sem horário fixo

Sem auxilio home office, pois é freela",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
0caf015c-cecf-48da-9475-daf1c4906b38,606b79b2-287c-47ac-8eda-fa7f7eff53bc,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
8cc8b242-abed-4e37-94da-5ad364ff5692,591bef39-b28d-48c6-8749-2d796d5ec5f2,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
bd6cf157-044b-4b13-bb87-3e790f169c51,72466a24-0c6a-4f4b-ad87-248365f48dd4,,CLT,,,,,,,Preenchido,,"**Unimed POA - Colaborador e dependente**

**Aula particular de inglês 1x na semana custeado 80% pela GX2**

**Cartão Caju - R$ 400,00**

**Folha de Pagamento - R$ 400,00**

Bonificações vaga fechada",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
acebc38d-45c8-4ffe-9e4e-26d2f597c783,bb07e482-f0d9-40e6-abcb-323e10397923,,CLT,,,,,,,Preenchido,,"**Auxílio Home Office - Folha de Pagamento - R$ 400,00**

**Plano de Saúde  - Unimed POA** 

**Saldo Livre - Cartão Caju - R$ 600,00**

Bonificação vaga fechada",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
2c1080ec-2648-4ca4-a036-818678a73c38,92924c5c-0541-4f5a-81a0-e9ca4b7912e7,,Cooperado,,,,11cf48a3-c9f7-42af-8846-31581fe4dffe,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
980d202d-de6b-4ef9-9326-1968a632af91,3c0170ff-9188-4de1-8915-7d2af3d362ed,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
c07c0ec4-1208-40bc-8064-7dc20684f940,e738f775-0820-4d9e-b00c-06e583156881,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
72f0a2c1-6459-427c-9da4-0a472cd79339,b5f68b41-43e7-4172-948a-0d4e2e7050f6,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
a035c4ab-320a-4bdd-a399-5ea69b9cbae2,1e226754-58f6-41e0-8edc-ad56cca98223,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
821f980c-bb93-4da1-a9f3-db59a7694bf7,5b841585-51cd-435d-abdc-8034b22eb9d8,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
9433c8ef-58f2-4615-adb9-19137c7615b5,ed570d56-4a8d-4731-b793-53503463bf8a,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
243d3245-4d67-44ca-89f4-b4df422316f5,330cc530-2e14-4dda-ae1b-ed570e06f8b3,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
182962df-04a3-406f-8c96-de839e85c0e6,e1534a54-8b26-4752-8efc-9b982ba63349,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
cffeac98-b335-4a4c-b376-c32eb6d7b1ce,03eb7907-3c3b-45f6-83f7-762fc3714ce7,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
aacd3d29-c5dd-4d80-8ed2-54e4c4294983,5d828488-97a9-4f8c-ad36-5ac68e2e588a,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
5279b231-cfef-424a-924d-c6a49709bdff,5eba2c1b-26f9-4f4b-a13d-07ab084c5b84,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
52959735-4aab-4770-9b5c-b6e12f0ac121,b279d7e2-93f7-4af6-9407-9fbd217ea314,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e34d4f12-8f7b-4716-962c-dfab1ba635e9,04a97285-bdeb-46c9-8d31-69faff2d97c0,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
ecbbab40-884f-468c-aae8-a5c1628f84a5,0c05c6ac-ced3-4dce-aee0-fc7d8089a3c6,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
aa1a9ea4-9404-4411-b185-23805691f1d0,3fd5747c-115c-4d13-8b2f-b5f4d02043f5,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
010109ea-c96e-45fb-9258-cd8fffa6fe73,c9933253-fc59-4c07-a5b7-6910c3f9e791,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
89487cc0-4cdc-45de-ae44-fe7b824ebfb5,6032f2ba-175c-461a-89df-1ccac90b3ba6,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
670f5224-c33f-4892-b68e-d43ff427dcdf,368015ad-6f7b-4062-8a01-13a465c8485e,,PJ,,,,,,,Aguardando Preenchimento,,"Olá! A Jéssika entra como Analista Financeiro SR, sendo liderada pelo Luiz. Ela vai começar como MEI e depois avaliar se irá virar cooperada. Ela precisa de máquina, estou verificando com o Glauco para ela buscar pessoalmente na quinta no Caldeira.",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
0b218a70-ce20-4ee8-8a64-8971b5bc9c91,bf174faf-bc27-4afe-9e88-9375f997e8bb,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
ae0fad02-e841-44ac-a061-8aa384158428,cfb111cd-eb5f-4425-bc6d-f88171535708,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
f81e2bbb-e5bb-44ac-a152-a42bd7d5edf4,,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
b124e56c-3ea8-4c9c-96bf-17cd9f11bb09,87c16597-6206-4ddf-b146-85abf1b41bb9,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
086e6b48-a73e-420e-8df3-4471c938fcc3,12d95679-ce62-433d-8306-3de1c5cabb3b,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
0f0bfdff-562e-4fe9-8c22-0d1b7e83b6d4,db59f9d5-8088-4e95-ac07-e9a54b3794bd,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
739f2dd8-43cc-43d4-818e-4eb91be3fac0,a3d7548e-7d70-4aee-ba58-8377b3460a73,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
25fe8431-6f38-4fc7-b7b9-807eb5008091,4545b997-4ae1-49ba-8a44-c6e9d3462e64,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
74e17733-9302-4757-b6d8-7d63fd14d2c6,d35ac542-574f-44d6-a6e4-83379ff68325,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
11439d1a-fffe-40b2-9b80-4f89e636b48e,1c571b35-b660-47ca-8609-ab5dc5237521,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
d55729a1-ef13-43a0-b011-48918c21d2e3,f743f957-8a81-4e5b-8905-e7d0b826155e,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
09f1a68d-c45d-4bdb-9afe-157e65c9e0a9,b2753f2b-ef9c-4ba0-82d0-3e583aa3d376,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
d4b3c550-551e-40aa-99ea-e9acc8065c42,704b12ed-5123-4502-b60a-696778c8b05e,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
19af7afc-de2e-4e82-aba6-4ac10678306c,f2dd2f0c-9c32-4699-b302-497af0003a1a,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
32f8accd-0c2e-4130-bb91-c2436a3ba86b,cc136732-1618-4eb9-8ac9-dfb71e8a3c86,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
0dcb231e-46e6-4a05-99d2-7264719a3d59,4f315c4e-8b97-4c47-9e81-791e3a4130bd,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
c122c2c9-b8e4-4ad1-97c5-f6d3084aea53,148cf892-8f35-411c-9248-9dd131d93d3e,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
68d54adc-79a5-4726-9b6c-38dc889ded3a,1783e619-262a-4e2b-891d-8ee62b8eb463,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
efe80692-bcd6-494f-9dc3-20ca14d7bdea,baf0b33b-cec8-4797-a578-c6c98e43d17c,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
d6d538c3-62f9-47a9-bb10-7153d143121c,ce17ffee-8cac-4031-ade8-9f7babc8a4c0,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
39b654d7-ea70-4b2d-99f4-a9a076d7b709,cb1f490f-877c-4db2-8d13-801a9403ac04,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
7085c8b4-b44d-45b8-af74-3cccb0452495,2368eea0-43eb-4cb2-97b4-aa8df2fb249a,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
6026e21c-a378-4aae-a15e-e664d9ea0cf4,9aa56b24-b95b-466b-b606-3097f9cd9870,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
027a501a-a7d3-4243-8aa2-390760a0be88,cbec8697-61f2-4306-9582-94720d6dccba,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
cd1288e8-8986-431f-85e8-b5d180a77d0a,6806cff3-0bc2-4130-89cb-2ffa327871ca,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
1d32e5af-b569-494f-bcae-a0541e7a22e1,41a67ff0-7f38-4031-b65a-108784e22169,,PJ,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
3dd2580c-1b33-4650-bc2d-cdb0429bd742,dce51a09-ba01-44b5-81df-34f6d000b99d,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
926ce8e4-818b-4bb4-8464-8c376b96659c,1bd9a21b-1789-4b7f-9422-c3bc33ae1029,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
5d998bec-7462-4c6b-a81a-f56c09bb7829,e9dd2228-5950-4e26-9a67-9153086e95a6,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
394dd6e1-55ad-4247-b525-ae520cd384e5,49e2a97b-418c-4d64-9e26-799a0eca0ce6,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
4d6b6ba1-6e0d-49bc-b0df-be3e9bb19fe8,2d913a52-0594-4500-9e9b-55def8bd60e7,,PJ,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
676d5fc9-2067-4d64-ae10-ebc9dd967e15,abaaf4fd-e33d-4164-a060-a251d445ba7e,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e60b29bb-8d0e-4feb-bd6f-c0e2ba99ee5e,a1ee9bf8-f963-4cd5-a112-ece2c2b99834,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
1ba37d9d-c24b-4053-b98d-8c728488538e,2cfd4120-3b89-4776-a662-b046f696c84b,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
c669eebc-adc4-4bfc-9098-59bf556fae60,0f09b846-5c8a-4981-850e-3104b871390d,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
d92c1249-ec5a-4dfc-940b-bc541885987b,e7bd6276-169f-4646-93e6-2fa45008a467,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e36d9148-a65a-427c-976c-017dfd55fb13,04dce003-afd2-43e4-9d10-b509c625ea2e,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
32d936cb-65fd-4bb0-bef3-2cf96a59f327,cc1b7ceb-3b34-42c0-9583-21ce5c1f5bb4,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
7abca286-2f45-42f7-a020-ad287af85b86,a4d11712-7d8e-4f5b-aecd-afe97776ac35,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
a7128327-64a2-40c3-a2a7-e7fbd1d29509,cfbf374b-3f92-4ddb-950c-f1dbf019b218,,PJ,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
953d2ab4-ad4e-4d38-b1fb-72a184c7847d,888f0c54-96a0-4a42-845a-3c0b37afa05b,,CLT,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e8c15d6a-8ae3-4f6a-9939-0c8f4c3225a8,c99147fe-501d-4a9c-a1cd-6e993684e4fd,,CLT,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
452ac581-7100-45a9-987f-2fa4b9c6a11f,0fa98fca-6c91-4c65-af57-83ace44a77ea,,CLT,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
39df0a56-24ca-490f-a0cf-684a3661c2f2,4da8d182-f1c6-479e-8309-3f4cba31834b,,CLT,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
